Orthogroup	Family	todMex	halSen	chlAen	ceyCya	calAnn	taeGut	todChl
OG0003537	a	1	1	1	1	1	1	1
OG0003538	a	1	1	1	1	1	1	1
OG0003539	a	1	1	1	1	1	1	1
OG0003540	a	1	1	1	1	1	1	1
OG0003541	a	1	1	1	1	1	1	1
OG0003542	a	1	1	1	1	1	1	1
OG0003543	a	1	1	1	1	1	1	1
OG0003544	a	1	1	1	1	1	1	1
OG0003545	a	1	1	1	1	1	1	1
OG0003546	a	1	1	1	1	1	1	1
OG0003547	a	1	1	1	1	1	1	1
OG0003548	a	1	1	1	1	1	1	1
OG0003549	a	1	1	0	2	1	1	1
OG0003550	a	1	1	1	1	1	1	1
OG0003551	a	1	1	1	1	1	1	1
OG0003552	a	1	1	1	1	1	1	1
OG0003553	a	1	1	1	1	1	1	1
OG0003554	a	1	1	1	1	1	1	1
OG0003555	a	1	1	1	1	1	1	1
OG0003556	a	1	1	1	1	1	1	1
OG0003557	a	1	1	1	1	1	1	1
OG0003558	a	1	1	1	1	1	1	1
OG0003559	a	1	1	1	1	1	1	1
OG0003560	a	1	1	1	1	1	1	1
OG0003561	a	1	1	1	1	1	1	1
OG0003562	a	1	1	1	1	1	1	1
OG0003563	a	1	1	1	1	1	1	1
OG0003564	a	1	1	1	1	1	1	1
OG0003565	a	1	1	1	1	1	1	1
OG0003566	a	1	1	1	1	1	1	1
OG0003567	a	1	1	1	1	1	1	1
OG0003568	a	1	1	1	1	1	1	1
OG0003569	a	1	1	1	1	1	1	1
OG0003570	a	1	1	1	1	1	1	1
OG0003571	a	1	1	1	1	1	1	1
OG0003572	a	1	1	1	1	1	1	1
OG0003573	a	1	1	1	1	1	1	1
OG0003574	a	1	1	0	2	1	1	1
OG0003575	a	1	1	0	1	2	1	1
OG0003576	a	1	1	1	1	1	1	1
OG0003577	a	1	1	1	0	1	2	1
OG0003578	a	1	1	1	1	1	1	1
OG0003579	a	3	1	1	2	0	0	0
OG0003580	a	1	1	1	1	1	1	1
OG0003581	a	1	1	1	1	1	2	0
OG0003582	a	1	1	1	1	1	1	1
OG0003583	a	1	1	1	0	1	2	1
OG0003584	a	1	1	1	1	1	1	1
OG0003585	a	1	1	1	1	1	1	1
OG0003586	a	1	1	1	1	1	1	1
OG0003587	a	1	1	1	1	1	1	1
OG0003588	a	1	1	1	1	1	1	1
OG0003589	a	1	1	1	1	1	1	1
OG0003590	a	1	1	1	1	1	1	1
OG0003591	a	1	1	1	1	1	1	1
OG0003592	a	1	1	1	1	1	1	1
OG0003593	a	1	1	1	1	1	1	1
OG0003594	a	1	1	1	1	1	1	1
OG0003595	a	1	1	1	1	1	1	1
OG0003596	a	1	1	1	1	1	1	1
OG0003597	a	1	1	1	1	1	1	1
OG0003598	a	1	1	1	1	1	1	1
OG0003599	a	1	1	1	1	1	1	1
OG0003600	a	1	1	1	1	1	1	1
OG0003601	a	1	1	1	1	1	1	1
OG0003602	a	1	1	1	1	1	1	1
OG0003603	a	1	1	1	1	1	1	1
OG0003604	a	1	1	1	1	1	1	1
OG0003605	a	1	1	1	1	1	1	1
OG0003606	a	1	1	1	1	1	1	1
OG0003607	a	1	1	1	1	1	1	1
OG0003608	a	1	1	1	1	1	1	1
OG0003609	a	1	1	1	1	1	1	1
OG0003610	a	2	1	0	0	0	2	2
OG0003611	a	1	1	1	1	1	1	1
OG0003612	a	1	1	1	1	1	1	1
OG0003613	a	1	1	1	1	1	1	1
OG0003614	a	1	1	1	1	1	1	1
OG0003615	a	1	2	1	0	1	1	1
OG0003616	a	1	1	1	1	1	1	1
OG0003617	a	1	1	1	1	1	1	1
OG0003618	a	1	1	1	1	1	1	1
OG0003619	a	1	1	1	1	1	1	1
OG0003620	a	1	1	1	1	1	1	1
OG0003621	a	1	1	1	1	1	1	1
OG0003622	a	1	1	1	1	1	1	1
OG0003623	a	1	2	2	2	0	0	0
OG0003624	a	1	1	1	1	1	1	1
OG0003625	a	1	1	0	1	1	1	2
OG0003626	a	1	1	0	1	1	1	2
OG0003627	a	1	1	1	1	1	1	1
OG0003628	a	1	1	1	1	1	1	1
OG0003629	a	1	1	1	1	1	1	1
OG0003630	a	1	1	1	1	1	1	1
OG0003631	a	1	1	1	0	2	1	1
OG0003632	a	1	1	1	1	1	1	1
OG0003633	a	1	1	1	1	1	1	1
OG0003634	a	2	2	0	0	1	0	2
OG0003635	a	1	1	1	1	1	1	1
OG0003636	a	1	1	1	1	1	1	1
OG0003637	a	1	1	1	1	1	1	1
OG0003638	a	1	1	1	1	1	1	1
OG0003639	a	1	1	1	1	1	1	1
OG0003640	a	1	1	1	1	1	1	1
OG0003641	a	1	1	1	1	1	1	1
OG0003642	a	1	1	1	1	1	1	1
OG0003643	a	1	1	1	1	1	1	1
OG0003644	a	1	1	1	1	1	1	1
OG0003645	a	1	1	1	1	1	1	1
OG0003646	a	1	1	1	1	1	1	1
OG0003647	a	1	1	1	1	1	1	1
OG0003648	a	1	1	1	1	1	1	1
OG0003649	a	1	1	1	0	1	1	2
OG0003650	a	1	1	1	1	1	1	1
OG0003651	a	1	0	1	1	1	1	2
OG0003652	a	1	1	1	1	1	1	1
OG0003653	a	1	1	1	1	1	1	1
OG0003654	a	1	1	1	1	1	1	1
OG0003655	a	1	1	1	1	1	1	1
OG0003656	a	1	1	1	1	1	1	1
OG0003657	a	1	1	1	1	1	1	1
OG0003658	a	1	1	1	1	1	1	1
OG0003659	a	1	1	1	1	1	1	1
OG0003660	a	1	1	1	1	1	1	1
OG0003661	a	1	1	1	1	1	1	1
OG0003662	a	1	1	1	1	1	1	1
OG0003663	a	1	1	1	1	1	1	1
OG0003664	a	1	1	1	1	1	1	1
OG0003665	a	1	1	1	1	1	1	1
OG0003666	a	1	1	0	2	1	1	1
OG0003667	a	1	1	1	1	1	1	1
OG0003668	a	1	1	1	1	1	1	1
OG0003669	a	1	1	1	0	2	1	1
OG0003670	a	1	1	1	1	1	1	1
OG0003671	a	1	1	1	1	1	1	1
OG0003672	a	1	1	1	1	1	1	1
OG0003673	a	1	1	1	1	1	1	1
OG0003674	a	1	1	0	1	1	2	1
OG0003675	a	1	1	1	1	1	1	1
OG0003676	a	1	1	1	1	1	1	1
OG0003677	a	1	1	1	1	1	1	1
OG0003678	a	1	1	1	1	1	1	1
OG0003679	a	1	1	1	1	1	1	1
OG0003680	a	2	1	1	1	1	1	0
OG0003681	a	1	1	1	1	1	1	1
OG0003682	a	1	1	1	1	1	1	1
OG0003683	a	1	1	1	1	1	1	1
OG0003684	a	1	1	1	1	1	1	1
OG0003685	a	1	1	1	1	1	1	1
OG0003686	a	1	1	1	1	1	1	1
OG0003687	a	1	1	1	1	1	1	1
OG0003688	a	1	1	1	1	1	1	1
OG0003689	a	1	1	1	1	1	1	1
OG0003690	a	1	1	1	1	1	1	1
OG0003691	a	1	1	1	1	1	1	1
OG0003692	a	1	1	1	1	1	1	1
OG0003693	a	1	1	1	1	1	1	1
OG0003694	a	1	1	1	1	1	1	1
OG0003695	a	1	1	1	1	1	1	1
OG0003696	a	1	1	1	1	0	2	1
OG0003697	a	1	1	1	1	1	1	1
OG0003698	a	1	1	1	1	1	1	1
OG0003699	a	1	1	0	1	1	2	1
OG0003700	a	1	1	1	1	1	1	1
OG0003701	a	1	1	1	1	1	1	1
OG0003702	a	1	1	1	1	1	1	1
OG0003703	a	1	1	1	1	1	1	1
OG0003704	a	1	1	1	1	1	1	1
OG0003705	a	1	1	1	1	1	1	1
OG0003706	a	1	1	1	1	1	1	1
OG0003707	a	1	1	1	1	1	1	1
OG0003708	a	1	1	1	1	1	1	1
OG0003709	a	1	1	1	0	1	2	1
OG0003710	a	1	1	1	1	1	1	1
OG0003711	a	1	1	1	1	1	1	1
OG0003712	a	1	1	1	1	1	1	1
OG0003713	a	1	1	1	1	1	1	1
OG0003714	a	1	1	1	1	1	1	1
OG0003715	a	1	1	1	1	1	1	1
OG0003716	a	1	1	1	1	1	1	1
OG0003717	a	1	1	1	1	1	1	1
OG0003718	a	1	1	1	0	1	2	1
OG0003719	a	1	1	1	1	1	1	1
OG0003720	a	1	1	1	1	1	1	1
OG0003721	a	1	1	1	1	1	1	1
OG0003722	a	1	1	1	1	1	1	1
OG0003723	a	1	1	1	1	1	1	1
OG0003724	a	1	1	1	1	1	1	1
OG0003725	a	1	1	1	1	1	1	1
OG0003726	a	1	1	1	1	1	1	1
OG0003727	a	1	1	1	1	1	1	1
OG0003728	a	1	1	1	1	1	1	1
OG0003729	a	1	1	1	1	1	1	1
OG0003730	a	1	1	1	1	1	1	1
OG0003731	a	1	1	1	1	1	1	1
OG0003732	a	1	1	1	1	1	1	1
OG0003733	a	1	1	1	1	1	1	1
OG0003734	a	1	1	1	1	1	1	1
OG0003735	a	1	1	1	0	1	1	2
OG0003736	a	1	1	1	1	1	1	1
OG0003737	a	1	1	1	1	1	1	1
OG0003738	a	1	1	1	1	1	1	1
OG0003739	a	1	1	1	1	1	1	1
OG0003740	a	1	1	1	1	1	1	1
OG0003741	a	1	1	1	1	1	1	1
OG0003742	a	1	1	1	1	1	1	1
OG0003743	a	3	1	1	2	0	0	0
OG0003744	a	2	1	0	1	1	1	1
OG0003745	a	1	1	1	1	1	1	1
OG0003746	a	1	1	1	1	1	1	1
OG0003747	a	1	1	1	1	1	1	1
OG0003748	a	1	1	0	1	1	2	1
OG0003749	a	1	1	1	1	1	1	1
OG0003750	a	1	1	1	1	0	1	2
OG0003751	a	1	1	1	1	1	1	1
OG0003752	a	1	1	1	1	1	1	1
OG0003753	a	1	1	1	1	1	1	1
OG0003754	a	1	1	1	1	1	1	1
OG0003755	a	1	1	1	1	1	1	1
OG0003756	a	1	1	1	1	1	1	1
OG0003757	a	1	1	1	1	1	1	1
OG0003758	a	1	1	1	1	1	1	1
OG0003759	a	1	1	1	1	1	1	1
OG0003760	a	1	1	1	1	1	1	1
OG0003761	a	1	1	1	1	1	1	1
OG0003762	a	1	0	1	1	1	2	1
OG0003763	a	1	1	1	1	1	1	1
OG0003764	a	1	1	1	1	1	1	1
OG0003765	a	1	1	1	1	1	1	1
OG0003766	a	1	1	1	1	1	1	1
OG0003767	a	1	1	1	1	1	1	1
OG0003768	a	3	1	0	1	0	2	0
OG0003769	a	1	1	1	1	1	1	1
OG0003770	a	1	1	0	1	1	2	1
OG0003771	a	1	1	1	1	1	1	1
OG0003772	a	1	1	1	1	1	1	1
OG0003773	a	1	1	1	1	1	1	1
OG0003774	a	1	1	1	1	1	1	1
OG0003775	a	1	1	1	1	1	1	1
OG0003776	a	1	0	1	1	2	1	1
OG0003777	a	1	1	0	2	1	1	1
OG0003778	a	1	1	1	1	1	1	1
OG0003779	a	1	1	1	1	1	1	1
OG0003780	a	1	1	1	1	1	1	1
OG0003781	a	1	1	1	1	1	1	1
OG0003782	a	1	1	1	1	1	1	1
OG0003783	a	1	1	1	1	1	1	1
OG0003784	a	1	1	1	1	1	1	1
OG0003785	a	1	1	1	1	1	1	1
OG0003786	a	1	1	1	1	1	1	1
OG0003787	a	1	1	1	1	1	1	1
OG0003788	a	1	1	1	1	1	1	1
OG0003789	a	1	1	1	1	1	1	1
OG0003790	a	1	1	1	1	1	1	1
OG0003791	a	1	1	1	1	1	1	1
OG0003792	a	1	1	1	1	1	1	1
OG0003793	a	1	1	1	0	1	2	1
OG0003794	a	4	0	1	2	0	0	0
OG0003795	a	1	1	1	1	1	1	1
OG0003796	a	1	1	1	1	1	1	1
OG0003797	a	1	1	0	2	1	1	1
OG0003798	a	1	1	1	1	1	1	1
OG0003799	a	1	1	1	1	1	1	1
OG0003800	a	1	1	1	1	1	1	1
OG0003801	a	1	1	1	1	1	1	1
OG0003802	a	1	1	1	1	1	1	1
OG0003803	a	1	1	1	1	1	1	1
OG0003804	a	1	1	1	1	1	1	1
OG0003805	a	1	1	1	1	1	1	1
OG0003806	a	1	1	1	1	1	1	1
OG0003807	a	1	1	1	1	1	1	1
OG0003808	a	1	1	1	1	1	1	1
OG0003809	a	1	1	1	1	1	1	1
OG0003810	a	1	1	1	1	1	1	1
OG0003811	a	1	1	1	1	1	1	1
OG0003812	a	1	1	1	1	1	1	1
OG0003813	a	1	1	1	1	1	1	1
OG0003814	a	1	1	1	1	1	1	1
OG0003815	a	1	1	1	0	2	1	1
OG0003816	a	1	1	1	1	1	1	1
OG0003817	a	1	1	1	1	1	1	1
OG0003818	a	1	1	1	1	1	1	1
OG0003819	a	1	1	1	1	1	1	1
OG0003820	a	1	1	1	1	1	1	1
OG0003821	a	1	1	1	1	1	1	1
OG0003822	a	1	1	1	1	1	1	1
OG0003823	a	1	1	1	1	1	1	1
OG0003824	a	1	1	1	1	1	1	1
OG0003825	a	1	1	1	0	2	1	1
OG0003826	a	1	1	1	1	1	1	1
OG0003827	a	1	1	1	1	1	1	1
OG0003828	a	1	1	1	1	1	1	1
OG0003829	a	1	1	1	1	1	1	1
OG0003830	a	1	1	1	1	1	1	1
OG0003831	a	1	1	1	1	1	1	1
OG0003832	a	1	1	1	1	1	1	1
OG0003833	a	1	1	1	1	1	1	1
OG0003834	a	1	2	2	2	0	0	0
OG0003835	a	1	1	1	1	1	1	1
OG0003836	a	1	1	1	1	1	1	1
OG0003837	a	1	1	1	1	1	1	1
OG0003838	a	1	1	1	1	1	1	1
OG0003839	a	1	1	1	1	1	1	1
OG0003840	a	1	0	1	3	1	1	0
OG0003841	a	1	1	1	1	1	1	1
OG0003842	a	1	1	1	1	1	1	1
OG0003843	a	1	1	1	1	1	1	1
OG0003844	a	1	1	1	1	1	1	1
OG0003845	a	1	1	1	1	1	1	1
OG0003846	a	1	1	1	1	1	1	1
OG0003847	a	1	1	1	1	1	1	1
OG0003848	a	1	1	1	1	1	1	1
OG0003849	a	1	1	1	1	1	1	1
OG0003850	a	1	1	1	1	1	1	1
OG0003851	a	1	1	1	1	1	1	1
OG0003852	a	1	1	1	1	1	1	1
OG0003853	a	1	1	1	1	1	1	1
OG0003854	a	1	1	1	1	1	1	1
OG0003855	a	1	1	1	1	1	1	1
OG0003856	a	1	1	1	1	1	1	1
OG0003857	a	1	1	1	1	1	1	1
OG0003858	a	1	1	1	1	1	1	1
OG0003859	a	1	1	1	1	1	1	1
OG0003860	a	1	1	1	1	1	1	1
OG0003861	a	1	1	1	1	1	1	1
OG0003862	a	1	1	1	1	1	1	1
OG0003863	a	1	1	1	1	1	1	1
OG0003864	a	2	1	0	1	1	1	1
OG0003865	a	1	1	1	1	1	1	1
OG0003866	a	1	1	1	1	1	1	1
OG0003867	a	1	1	1	1	2	0	1
OG0003868	a	1	1	1	1	1	1	1
OG0003869	a	1	1	1	1	1	1	1
OG0003870	a	1	1	1	1	1	1	1
OG0003871	a	1	1	1	1	1	1	1
OG0003872	a	1	1	1	1	1	1	1
OG0003873	a	1	1	1	1	1	1	1
OG0003874	a	1	1	1	1	1	1	1
OG0003875	a	1	1	1	1	1	1	1
OG0003876	a	1	1	1	1	1	1	1
OG0003877	a	1	1	1	1	1	1	1
OG0003878	a	1	1	1	1	1	1	1
OG0003879	a	3	1	1	1	0	0	1
OG0003880	a	1	1	1	1	1	1	1
OG0003881	a	1	1	1	1	1	1	1
OG0003882	a	1	1	1	1	1	2	0
OG0003883	a	1	1	1	1	1	1	1
OG0003884	a	1	1	1	1	1	1	1
OG0003885	a	1	1	1	1	1	1	1
OG0003886	a	1	1	1	1	1	1	1
OG0003887	a	1	1	1	1	1	1	1
OG0003888	a	1	1	1	1	1	1	1
OG0003889	a	1	1	1	1	1	1	1
OG0003890	a	1	1	1	1	1	1	1
OG0003891	a	1	1	1	1	1	1	1
OG0003892	a	1	1	1	1	1	1	1
OG0003893	a	1	1	1	1	1	1	1
OG0003894	a	1	1	1	1	1	1	1
OG0003895	a	1	1	1	1	1	1	1
OG0003896	a	1	1	1	1	1	1	1
OG0003897	a	1	1	1	1	1	1	1
OG0003898	a	1	1	1	1	1	1	1
OG0003899	a	1	1	1	1	1	1	1
OG0003900	a	1	1	1	1	1	1	1
OG0003901	a	1	1	1	1	1	1	1
OG0003902	a	1	1	1	1	1	1	1
OG0003903	a	1	1	1	1	1	1	1
OG0003904	a	1	1	1	1	1	1	1
OG0003905	a	1	1	1	1	1	1	1
OG0003906	a	1	1	1	0	1	2	1
OG0003907	a	1	1	1	1	1	1	1
OG0003908	a	1	1	1	1	1	1	1
OG0003909	a	1	1	1	1	1	1	1
OG0003910	a	1	1	1	1	1	1	1
OG0003911	a	1	1	1	1	1	1	1
OG0003912	a	1	1	1	1	1	1	1
OG0003913	a	2	1	1	1	1	1	0
OG0003914	a	1	1	1	1	1	1	1
OG0003915	a	1	1	1	1	1	1	1
OG0003916	a	1	1	1	1	1	1	1
OG0003917	a	1	1	1	1	1	1	1
OG0003918	a	1	1	1	1	1	1	1
OG0003919	a	1	1	1	1	1	1	1
OG0003920	a	1	1	1	1	1	1	1
OG0003921	a	1	1	1	1	1	1	1
OG0003922	a	1	1	1	1	1	1	1
OG0003923	a	1	1	1	1	1	1	1
OG0003924	a	1	1	1	1	1	1	1
OG0003925	a	1	1	1	1	1	1	1
OG0003926	a	1	1	1	1	1	1	1
OG0003927	a	1	1	1	1	1	1	1
OG0003928	a	1	1	1	0	3	1	0
OG0003929	a	1	1	1	1	1	1	1
OG0003930	a	1	1	1	1	1	1	1
OG0003931	a	1	1	1	1	1	1	1
OG0003932	a	1	1	1	1	1	1	1
OG0003933	a	1	1	1	1	1	1	1
OG0003934	a	1	1	1	1	1	1	1
OG0003935	a	1	1	1	2	0	1	1
OG0003936	a	1	1	1	1	1	1	1
OG0003937	a	1	1	1	1	1	1	1
OG0003938	a	1	1	1	1	1	1	1
OG0003939	a	1	1	0	1	2	1	1
OG0003940	a	1	1	1	1	1	1	1
OG0003941	a	1	1	1	1	1	1	1
OG0003942	a	1	1	1	1	1	1	1
OG0003943	a	1	1	1	0	1	2	1
OG0003944	a	1	1	1	1	1	1	1
OG0003945	a	2	1	0	1	1	1	1
OG0003946	a	1	1	1	1	1	1	1
OG0003947	a	1	1	1	1	1	1	1
OG0003948	a	1	1	1	1	1	1	1
OG0003949	a	1	1	1	1	1	1	1
OG0003950	a	1	1	1	1	1	1	1
OG0003951	a	1	1	1	0	1	1	2
OG0003952	a	1	1	1	0	1	2	1
OG0003953	a	1	1	1	1	1	1	1
OG0003954	a	1	1	1	1	1	1	1
OG0003955	a	1	1	1	1	1	1	1
OG0003956	a	1	1	1	1	1	1	1
OG0003957	a	1	1	1	1	1	1	1
OG0003958	a	1	1	1	1	1	1	1
OG0003959	a	1	1	1	1	1	1	1
OG0003960	a	1	1	1	1	1	1	1
OG0003961	a	1	1	1	1	1	1	1
OG0003962	a	1	1	1	1	1	1	1
OG0003963	a	1	1	1	1	1	1	1
OG0003964	a	1	1	1	1	1	1	1
OG0003965	a	1	1	1	1	1	1	1
OG0003966	a	1	1	1	1	1	1	1
OG0003967	a	1	1	1	1	1	1	1
OG0003968	a	1	1	1	1	1	1	1
OG0003969	a	1	1	1	1	1	1	1
OG0003970	a	1	1	1	1	1	1	1
OG0003971	a	1	1	1	1	1	1	1
OG0003972	a	1	1	1	1	1	1	1
OG0003973	a	1	1	1	1	1	1	1
OG0003974	a	1	1	1	1	1	1	1
OG0003975	a	1	1	1	1	1	1	1
OG0003976	a	1	1	1	1	1	1	1
OG0003977	a	1	1	1	1	1	1	1
OG0003978	a	1	1	1	1	1	1	1
OG0003979	a	1	1	1	1	1	1	1
OG0003980	a	1	1	1	1	1	1	1
OG0003981	a	1	1	1	1	1	1	1
OG0003982	a	1	1	1	1	1	1	1
OG0003983	a	1	1	1	1	1	1	1
OG0003984	a	1	1	1	1	1	1	1
OG0003985	a	1	1	1	1	1	1	1
OG0003986	a	1	1	1	1	1	1	1
OG0003987	a	1	1	1	1	1	1	1
OG0003988	a	1	1	1	1	1	1	1
OG0003989	a	1	1	1	1	1	1	1
OG0003990	a	1	1	1	1	1	1	1
OG0003991	a	1	1	1	1	1	1	1
OG0003992	a	1	1	1	1	1	1	1
OG0003993	a	1	1	1	1	1	1	1
OG0003994	a	1	1	1	1	1	1	1
OG0003995	a	1	1	1	1	1	1	1
OG0003996	a	1	1	1	1	1	1	1
OG0003997	a	1	1	1	1	1	1	1
OG0003998	a	1	1	0	2	1	1	1
OG0003999	a	1	1	1	1	1	1	1
OG0004000	a	1	1	1	0	1	2	1
OG0004001	a	1	1	1	1	1	1	1
OG0004002	a	1	1	1	1	1	1	1
OG0004003	a	1	1	1	1	1	1	1
OG0004004	a	1	1	1	1	1	1	1
OG0004005	a	1	1	1	1	1	1	1
OG0004006	a	1	1	1	1	1	1	1
OG0004007	a	1	1	1	1	1	1	1
OG0004008	a	1	1	1	1	1	1	1
OG0004009	a	1	1	1	1	1	1	1
OG0004010	a	1	1	1	1	1	1	1
OG0004011	a	1	1	1	1	1	1	1
OG0004012	a	1	1	1	1	1	1	1
OG0004013	a	1	1	1	0	1	2	1
OG0004014	a	1	1	1	1	1	1	1
OG0004015	a	1	1	1	1	1	1	1
OG0004016	a	1	1	1	1	1	1	1
OG0004017	a	1	1	0	1	1	2	1
OG0004018	a	1	1	1	1	1	1	1
OG0004019	a	1	1	1	1	1	1	1
OG0004020	a	1	1	1	1	1	1	1
OG0004021	a	1	1	1	1	1	1	1
OG0004022	a	1	1	1	1	1	1	1
OG0004023	a	1	1	1	1	1	1	1
OG0004024	a	1	1	1	1	1	1	1
OG0004025	a	1	1	1	1	1	1	1
OG0004026	a	1	1	1	1	1	1	1
OG0004027	a	1	1	1	1	1	1	1
OG0004028	a	1	1	1	1	1	1	1
OG0004029	a	1	1	1	1	1	1	1
OG0004030	a	1	1	1	1	1	1	1
OG0004031	a	1	1	1	1	1	1	1
OG0004032	a	1	1	1	1	1	1	1
OG0004033	a	1	1	1	1	1	1	1
OG0004034	a	1	1	1	1	1	1	1
OG0004035	a	1	1	1	1	1	1	1
OG0004036	a	1	1	1	1	1	1	1
OG0004037	a	1	1	1	1	1	1	1
OG0004038	a	1	1	1	1	1	1	1
OG0004039	a	1	1	1	1	1	1	1
OG0004040	a	1	1	1	1	1	1	1
OG0004041	a	1	1	1	1	1	1	1
OG0004042	a	1	1	1	1	1	1	1
OG0004043	a	1	1	1	1	1	1	1
OG0004044	a	1	1	1	1	1	1	1
OG0004045	a	1	1	1	1	1	1	1
OG0004046	a	1	1	1	1	1	1	1
OG0004047	a	1	1	1	1	1	1	1
OG0004048	a	1	1	1	0	1	2	1
OG0004049	a	1	1	1	1	1	1	1
OG0004050	a	1	1	1	1	1	1	1
OG0004051	a	1	1	1	1	1	1	1
OG0004052	a	1	1	1	1	1	1	1
OG0004053	a	1	1	1	1	1	1	1
OG0004054	a	1	1	1	1	1	1	1
OG0004055	a	2	1	0	1	1	1	1
OG0004056	a	1	1	1	1	1	1	1
OG0004057	a	1	1	1	1	1	1	1
OG0004058	a	1	1	1	1	1	1	1
OG0004059	a	1	1	1	1	1	1	1
OG0004060	a	1	1	1	1	1	1	1
OG0004061	a	1	1	1	1	1	1	1
OG0004062	a	1	1	1	1	1	1	1
OG0004063	a	1	1	1	1	1	1	1
OG0004064	a	1	1	1	1	1	1	1
OG0004065	a	1	1	1	1	1	1	1
OG0004066	a	1	1	1	1	1	1	1
OG0004067	a	1	1	1	1	1	1	1
OG0004068	a	1	1	1	1	1	1	1
OG0004069	a	1	1	1	1	1	1	1
OG0004070	a	1	1	1	1	1	1	1
OG0004071	a	1	1	1	1	1	1	1
OG0004072	a	1	1	1	1	1	1	1
OG0004073	a	1	1	1	1	1	1	1
OG0004074	a	1	1	1	1	1	1	1
OG0004075	a	1	1	1	1	1	1	1
OG0004076	a	1	1	1	1	1	1	1
OG0004077	a	1	1	1	1	1	1	1
OG0004078	a	1	1	1	1	1	1	1
OG0004079	a	1	1	1	1	1	1	1
OG0004080	a	1	1	1	1	1	1	1
OG0004081	a	1	0	1	1	2	2	0
OG0004082	a	1	1	1	1	1	1	1
OG0004083	a	1	1	1	1	1	1	1
OG0004084	a	1	1	1	1	1	1	1
OG0004085	a	1	1	1	1	1	1	1
OG0004086	a	1	1	0	0	2	2	1
OG0004087	a	1	1	1	1	1	1	1
OG0004088	a	1	1	1	1	1	1	1
OG0004089	a	1	1	1	1	1	1	1
OG0004090	a	1	1	1	1	1	1	1
OG0004091	a	1	1	1	1	1	1	1
OG0004092	a	1	1	1	1	1	1	1
OG0004093	a	1	2	1	0	1	1	1
OG0004094	a	1	1	1	1	1	1	1
OG0004095	a	1	1	1	1	1	1	1
OG0004096	a	1	1	1	1	1	1	1
OG0004097	a	1	1	1	1	1	1	1
OG0004098	a	1	1	1	1	1	1	1
OG0004099	a	1	1	1	1	1	1	1
OG0004100	a	1	1	1	1	1	1	1
OG0004101	a	1	1	1	1	1	1	1
OG0004102	a	1	1	1	0	1	2	1
OG0004103	a	1	1	1	1	1	1	1
OG0004104	a	1	1	1	1	1	1	1
OG0004105	a	1	1	1	1	1	1	1
OG0004106	a	1	1	1	1	1	1	1
OG0004107	a	1	1	1	1	1	1	1
OG0004108	a	1	1	1	1	1	1	1
OG0004109	a	1	1	1	1	1	1	1
OG0004110	a	1	1	1	1	1	1	1
OG0004111	a	1	1	1	1	1	1	1
OG0004112	a	1	1	1	1	1	1	1
OG0004113	a	1	0	1	2	1	1	1
OG0004114	a	1	1	1	1	1	1	1
OG0004115	a	1	1	1	1	1	1	1
OG0004116	a	1	1	1	1	1	1	1
OG0004117	a	1	1	1	1	1	1	1
OG0004118	a	1	1	1	1	1	1	1
OG0004119	a	1	1	1	1	1	1	1
OG0004120	a	1	1	1	1	1	1	1
OG0004121	a	1	1	1	1	1	1	1
OG0004122	a	1	1	1	1	1	1	1
OG0004123	a	1	1	1	1	1	1	1
OG0004124	a	1	1	1	1	1	1	1
OG0004125	a	1	1	1	1	1	1	1
OG0004126	a	1	1	1	1	1	1	1
OG0004127	a	1	1	1	1	1	1	1
OG0004128	a	1	1	1	1	1	1	1
OG0004129	a	1	1	1	1	1	1	1
OG0004130	a	1	1	1	1	1	1	1
OG0004131	a	1	1	1	1	1	1	1
OG0004132	a	1	1	1	1	1	1	1
OG0004133	a	1	1	1	1	1	1	1
OG0004134	a	1	1	1	1	1	1	1
OG0004135	a	1	1	2	1	1	1	0
OG0004136	a	1	1	0	1	2	1	1
OG0004137	a	1	1	1	1	1	1	1
OG0004138	a	1	1	1	1	1	1	1
OG0004139	a	1	1	1	1	1	1	1
OG0004140	a	1	1	1	1	1	1	1
OG0004141	a	1	1	1	1	1	1	1
OG0004142	a	1	1	1	1	1	1	1
OG0004143	a	1	1	1	1	1	1	1
OG0004144	a	2	2	0	2	0	1	0
OG0004145	a	1	1	1	1	1	1	1
OG0004146	a	1	1	1	1	1	1	1
OG0004147	a	1	1	0	1	2	1	1
OG0004148	a	1	1	1	1	1	1	1
OG0004149	a	2	1	1	1	0	1	1
OG0004150	a	1	1	1	1	1	1	1
OG0004151	a	1	1	1	1	1	1	1
OG0004152	a	1	1	1	1	1	1	1
OG0004153	a	1	1	1	1	1	1	1
OG0004154	a	1	1	0	1	0	3	1
OG0004155	a	1	1	1	1	1	1	1
OG0004156	a	1	1	1	1	1	1	1
OG0004157	a	1	1	1	1	1	1	1
OG0004158	a	1	1	1	1	1	1	1
OG0004159	a	1	1	1	1	1	1	1
OG0004160	a	1	1	1	1	1	1	1
OG0004161	a	1	1	1	1	1	1	1
OG0004162	a	1	1	1	1	1	1	1
OG0004163	a	1	1	1	1	1	1	1
OG0004164	a	1	1	1	1	1	1	1
OG0004165	a	1	1	1	1	1	1	1
OG0004166	a	1	1	1	1	1	1	1
OG0004167	a	1	1	1	1	1	1	1
OG0004168	a	1	1	1	1	1	1	1
OG0004169	a	1	1	1	1	1	1	1
OG0004170	a	1	1	1	1	1	1	1
